date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:00:23	216703/216703	---MCZ	200	added ('OK')	text/html	etag:W/%22e423920b6e20430590194c9de0054493%22	https://shop.dienquang.com/	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/index.html	(from )
19:00:23	348/348	---MCZ	200	added ('OK')	text/plain	date:Thu,%2027%20Sep%202018%2012:00:22%20GMT	https://shop.dienquang.com/robots.txt		(from )
19:00:23	395/395	---M--	200	added ('OK')	image/png	etag:W/%221d44e32abe79800%22	http://theme.hstatic.net/1000253446/1000408152/14/favicon.png?v=3	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/theme.hstatic.net/1000253446/1000408152/14/favicon30f4.png	(from https://shop.dienquang.com/)
19:00:24	9308/9308	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2027%20Aug%202018%2003:24:45%20GMT	http://hstatic.net/0/0/global/haravan-analytics.min.js?v=3	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/hstatic.net/0/0/global/haravan-analytics.min30f4.js	(from https://shop.dienquang.com/)
19:00:25	46319/46319	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2027%20Sep%202018%2012:00:24%20GMT	http://connect.facebook.net/en_US/fbevents.js	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/connect.facebook.net/en_US/fbevents.js	(from https://shop.dienquang.com/)
19:00:26	39695/39695	---MC-	200	added ('OK')	text/javascript	date:Thu,%2013%20Sep%202018%2023:12:19%20GMT	http://www.google-analytics.com/analytics.js	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/www.google-analytics.com/analytics.js	(from https://shop.dienquang.com/)
19:00:27	19839/19839	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2027%20Jun%202017%2009:46:26%20GMT	http://hstatic.net/0/0/global/option_selection.js	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/hstatic.net/0/0/global/option_selection.js	(from https://shop.dienquang.com/)
19:00:27	29110/29110	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2016%20Jan%202015%2005:02:06%20GMT	http://hstatic.net/0/0/global/design/js/bootstrap.min.js	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/hstatic.net/0/0/global/design/js/bootstrap.min.js	(from https://shop.dienquang.com/)
19:00:27	13041/13041	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2008%20Jan%202018%2009:22:13%20GMT	http://hstatic.net/0/0/global/api.jquery.js	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/hstatic.net/0/0/global/api.jquery.js	(from https://shop.dienquang.com/)
19:00:28	114310/114310	---MCZ	200	added ('OK')	text/css	etag:W/%221d44e32ae49f200%22	http://theme.hstatic.net/1000253446/1000408152/14/default_style.min.css?v=3	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/theme.hstatic.net/1000253446/1000408152/14/default_style.min30f4.css	(from https://shop.dienquang.com/)
19:00:28	7251/7251	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2011%20Mar%202015%2004:54:35%20GMT	http://hstatic.net/0/0/global/design/theme-default/jquery-migrate-1.2.0.min.js	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/hstatic.net/0/0/global/design/theme-default/jquery-migrate-1.2.0.min.js	(from https://shop.dienquang.com/)
19:00:29	11417/11417	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2013%20Mar%202015%2005:12:51%20GMT	http://hstatic.net/0/0/global/design/theme-default/jquery.touchSwipe.min.js	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/hstatic.net/0/0/global/design/theme-default/jquery.touchSwipe.min.js	(from https://shop.dienquang.com/)
19:00:30	31415/31415	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2002%20Dec%202015%2007:34:24%20GMT	http://hstatic.net/0/0/global/design/js/fixheightproductv2.js	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/hstatic.net/0/0/global/design/js/fixheightproductv2.js	(from https://shop.dienquang.com/)
19:00:30	96381/96381	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2017%20Jan%202015%2000:49:02%20GMT	http://hstatic.net/0/0/global/design/js/jquery.min.1.11.0.js	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/hstatic.net/0/0/global/design/js/jquery.min.1.11.0.js	(from https://shop.dienquang.com/)
19:00:31	8168/8168	---MCZ	200	added ('OK')	application/javascript	etag:W/%221d44e32de919080%22	http://theme.hstatic.net/1000253446/1000408152/14/rangeslider.min.js?v=3	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/theme.hstatic.net/1000253446/1000408152/14/rangeslider.min30f4.js	(from https://shop.dienquang.com/)
19:00:31	88196/88196	---MCZ	200	added ('OK')	application/javascript	etag:W/%221d44e32adb15b80%22	http://theme.hstatic.net/1000253446/1000408152/14/default_script.min.js?v=3	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/theme.hstatic.net/1000253446/1000408152/14/default_script.min30f4.js	(from https://shop.dienquang.com/)
19:00:32	4325/4325	---MCZ	200	added ('OK')	text/css	date:Mon,%2006%20Apr%202015%2005:22:48%20GMT	http://hstatic.net/0/0/global/design/theme-default/flexslider.css	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/hstatic.net/0/0/global/design/theme-default/flexslider.css	(from https://shop.dienquang.com/)
19:00:32	117363/117363	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2017%20Jan%202015%2000:40:39%20GMT	http://hstatic.net/0/0/global/design/js/haravan.plugin.1.0.js	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/hstatic.net/0/0/global/design/js/haravan.plugin.1.0.js	(from https://shop.dienquang.com/)
19:00:32	3041/3041	---MCZ	200	added ('OK')	text/css	date:Fri,%2029%20Jan%202016%2007:32:02%20GMT	http://hstatic.net/0/0/global/design/member/fonts-master/roboto.css	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/hstatic.net/0/0/global/design/member/fonts-master/roboto.css	(from https://shop.dienquang.com/)
19:00:32	53434/53434	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2013%20Mar%202015%2005:38:44%20GMT	http://hstatic.net/0/0/global/design/theme-default/jquery.flexslider.js	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/hstatic.net/0/0/global/design/theme-default/jquery.flexslider.js	(from https://shop.dienquang.com/)
19:00:33	17041/17041	---MCZ	200	added ('OK')	application/javascript	etag:W/%221d453d9dceb3e00%22	http://theme.hstatic.net/1000253446/1000408152/14/scripts.js?v=3	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/theme.hstatic.net/1000253446/1000408152/14/scripts30f4.js	(from https://shop.dienquang.com/)
19:00:33	138643/138643	---MCZ	200	added ('OK')	text/css	date:Sat,%2017%20Jan%202015%2000:41:05%20GMT	http://hstatic.net/0/0/global/design/css/bootstrap.3.3.1.css	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/hstatic.net/0/0/global/design/css/bootstrap.3.3.1.css	(from https://shop.dienquang.com/)
19:00:33	29063/29063	---MCZ	200	added ('OK')	text/css	date:Tue,%2024%20May%202016%2008:46:16%20GMT	http://hstatic.net/0/0/global/design/plugins/font-awesome/4.6.3/css/font-awesome.min.css	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/hstatic.net/0/0/global/design/plugins/font-awesome/4.6.3/css/font-awesome.min.css	(from https://shop.dienquang.com/)
19:00:35	113712/113712	---MCZ	200	added ('OK')	text/css	etag:W/%221d453d9dc52a780%22	http://theme.hstatic.net/1000253446/1000408152/14/styles.css?v=3	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/theme.hstatic.net/1000253446/1000408152/14/styles30f4.css	(from https://shop.dienquang.com/)
19:00:35	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Sep%202018%2012:00:34%20GMT	http://harafunnel.com/widget/1922106481180673.js	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/harafunnel.com/widget/1922106481180673.17.delayed	(from https://shop.dienquang.com/)
19:00:35	42863/42863	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4ad6-a76f%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick.min.js	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick.min.js	(from https://shop.dienquang.com/)
19:00:35	1141/1141	---M--	200	added ('OK')	application/javascript	date:Thu,%2027%20Sep%202018%2012:00:34%20GMT	https://harafunnel.com/widget/1922106481180673.js	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/harafunnel.com/widget/1922106481180673.js	(from https://shop.dienquang.com/)
19:00:36	153726/153726	---MCZ	200	added ('OK')	text/html	etag:W/%22eb7bf6c11b794201b801ba07c7f5cca7%22	https://shop.dienquang.com/collections/khuyen-mai-thang-9	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/khuyen-mai-thang-9.html	(from https://shop.dienquang.com/)
19:00:36	168252/168252	---MCZ	200	added ('OK')	text/html	etag:W/%220a63f883ceac42f5b209067476f58a57%22	https://shop.dienquang.com/collections/all	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/all.html	(from https://shop.dienquang.com/)
19:00:36	150839/150839	---MCZ	200	added ('OK')	text/html	etag:W/%22d51807c66c9d43c68a822b571fbcfc4d%22	https://shop.dienquang.com/collections/den-tube	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-tube.html	(from https://shop.dienquang.com/)
19:00:37	151951/151951	---MCZ	200	added ('OK')	text/html	etag:W/%223374dd67dcf445d4916598d7097b9518%22	https://shop.dienquang.com/collections/led-tube	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/led-tube.html	(from https://shop.dienquang.com/)
19:00:37	132452/132452	---MCZ	200	added ('OK')	text/html	etag:W/%22038b95c2c0194866b941dbe7ef5c7d9d%22	https://shop.dienquang.com/collections/den-huynh-quang	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-huynh-quang.html	(from https://shop.dienquang.com/)
19:00:38	151596/151596	---MCZ	200	added ('OK')	text/html	etag:W/%2247191e9820784105a5fe0b7a5519d93b%22	https://shop.dienquang.com/collections/den-led-bulb	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-led-bulb.html	(from https://shop.dienquang.com/)
19:00:38	154216/154216	---MCZ	200	added ('OK')	text/html	etag:W/%222b302306461f4a9d8fe314d8de02c07a%22	https://shop.dienquang.com/collections/led-bulb-csn	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/led-bulb-csn.html	(from https://shop.dienquang.com/)
19:00:39	149969/149969	---MCZ	200	added ('OK')	text/html	etag:W/%229eb669751ad146c7b63cfc83af0139cb%22	https://shop.dienquang.com/collections/led-bulb-csl	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/led-bulb-csl.html	(from https://shop.dienquang.com/)
19:00:39	136798/136798	---MCZ	200	added ('OK')	text/html	etag:W/%2200445b6399fb4e29af35c0f76115c1c5%22	https://shop.dienquang.com/collections/double-wing	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/double-wing.html	(from https://shop.dienquang.com/)
19:00:40	118578/118578	---MCZ	200	added ('OK')	text/html	etag:W/%22463cd8268134427e969a85fc0f765b55%22	https://shop.dienquang.com/collections/bo-den-double-wing	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/bo-den-double-wing.html	(from https://shop.dienquang.com/)
19:00:40	126835/126835	---MCZ	200	added ('OK')	text/html	etag:W/%225c01e8c3ec9e48d0aff7ac5ae0135413%22	https://shop.dienquang.com/collections/led-double-wing	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/led-double-wing.html	(from https://shop.dienquang.com/)
19:00:40	145457/145457	---MCZ	200	added ('OK')	text/html	etag:W/%22c62af755da4d4d52b59b4805e740c4dc%22	https://shop.dienquang.com/collections/den-tran-led	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-tran-led.html	(from https://shop.dienquang.com/)
19:00:40	151137/151137	---MCZ	200	added ('OK')	text/html	etag:W/%228a91004d02a14caea00caac39b9add85%22	https://shop.dienquang.com/collections/led-downlight	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/led-downlight.html	(from https://shop.dienquang.com/)
19:00:41	142939/142939	---MCZ	200	added ('OK')	text/html	etag:W/%22648a78622b5145af8872a724b0baa15c%22	https://shop.dienquang.com/collections/led-panel	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/led-panel.html	(from https://shop.dienquang.com/)
19:00:41	145492/145492	---MCZ	200	added ('OK')	text/html	etag:W/%22d04c6cc293f4432bb749fdbd21846476%22	https://shop.dienquang.com/collections/led-op-tran	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/led-op-tran.html	(from https://shop.dienquang.com/)
19:00:41	146246/146246	---MCZ	200	added ('OK')	text/html	etag:W/%22628943c91b3a4e51a29de8bd457ebb2a%22	https://shop.dienquang.com/collections/den-led-khac	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-led-khac.html	(from https://shop.dienquang.com/)
19:00:41	149479/149479	---MCZ	200	added ('OK')	text/html	etag:W/%22e83e17c9aaf24bb3959666ec69290333%22	https://shop.dienquang.com/collections/led-mica	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/led-mica.html	(from https://shop.dienquang.com/)
19:00:42	125113/125113	---MCZ	200	added ('OK')	text/html	etag:W/%22ca771dd5e5b943fb9b5bbe2e8aae3847%22	https://shop.dienquang.com/collections/led-compact	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/led-compact.html	(from https://shop.dienquang.com/)
19:00:42	112435/112435	---MCZ	200	added ('OK')	text/html	etag:W/%22e9e86d3760c44f18b453e461e1ad2838%22	https://shop.dienquang.com/collections/led-pegasus	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/led-pegasus.html	(from https://shop.dienquang.com/)
19:00:42	141939/141939	---MCZ	200	added ('OK')	text/html	etag:W/%22c43c0b625ab24d9585723dd1db315a8f%22	https://shop.dienquang.com/collections/den-compact	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-compact.html	(from https://shop.dienquang.com/)
19:00:42	131378/131378	---MCZ	200	added ('OK')	text/html	etag:W/%22dfe228c6378a48a88d2b9c3f627a7c91%22	https://shop.dienquang.com/collections/den-compact-csn	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-compact-csn.html	(from https://shop.dienquang.com/)
19:00:43	124413/124413	---MCZ	200	added ('OK')	text/html	etag:W/%22b0ebfcef79544ba8b5adf910b2f861a4%22	https://shop.dienquang.com/collections/den-compact-csl	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-compact-csl.html	(from https://shop.dienquang.com/)
19:00:43	115642/115642	---MCZ	200	added ('OK')	text/html	etag:W/%22a99edd09d20e448c8dda50666a8539de%22	https://shop.dienquang.com/collections/den-compact-xoan	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-compact-xoan.html	(from https://shop.dienquang.com/)
19:00:43	116033/116033	---MCZ	200	added ('OK')	text/html	etag:W/%2203f17965c4b94e689edc5c6eeacb3d00%22	https://shop.dienquang.com/collections/den-compact-chong-am	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-compact-chong-am.html	(from https://shop.dienquang.com/)
19:00:44	149478/149478	---MCZ	200	added ('OK')	text/html	etag:W/%22cf0224775d0447ef8c2f2743ada60074%22	https://shop.dienquang.com/collections/san-pham-dien-gia-dung	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/san-pham-dien-gia-dung.html	(from https://shop.dienquang.com/)
19:00:44	127236/127236	---MCZ	200	added ('OK')	text/html	etag:W/%2273b829234aba4e258e058160f4a4830a%22	https://shop.dienquang.com/collections/quat-dien	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/quat-dien.html	(from https://shop.dienquang.com/)
19:00:44	129080/129080	---MCZ	200	added ('OK')	text/html	etag:W/%22fd844cb5feb940b3bbee6615fa2c2ac1%22	https://shop.dienquang.com/collections/am-dun-nuoc	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/am-dun-nuoc.html	(from https://shop.dienquang.com/)
19:00:44	118387/118387	---MCZ	200	added ('OK')	text/html	etag:W/%223703bd2bcd3045c7a3606046a11f7065%22	https://shop.dienquang.com/collections/vot-muoi	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/vot-muoi.html	(from https://shop.dienquang.com/)
19:00:45	147005/147005	---MCZ	200	added ('OK')	text/html	etag:W/%22cd87e57365dd43078fe573c1507463f3%22	https://shop.dienquang.com/collections/den-pin-1	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-pin-1.html	(from https://shop.dienquang.com/)
19:00:45	118225/118225	---MCZ	200	added ('OK')	text/html	etag:W/%22fb9f3fad28af4a7bac0570971be3a67f%22	https://shop.dienquang.com/collections/den-pin-doi-dau	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-pin-doi-dau.html	(from https://shop.dienquang.com/)
19:00:45	119688/119688	---MCZ	200	added ('OK')	text/html	etag:W/%22fcaad8b91ded45b6b4d35255b0c79391%22	https://shop.dienquang.com/collections/den-bat-muoi	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-bat-muoi.html	(from https://shop.dienquang.com/)
19:00:46	114643/114643	---MCZ	200	added ('OK')	text/html	etag:W/%2217dce921817845e291a9aa387b48c212%22	https://shop.dienquang.com/collections/but-thu-dien	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/but-thu-dien.html	(from https://shop.dienquang.com/)
19:00:46	135189/135189	---MCZ	200	added ('OK')	text/html	etag:W/%22284d16f865b04af4ba26bb38088ed487%22	https://shop.dienquang.com/collections/tu-dien	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/tu-dien.html	(from https://shop.dienquang.com/)
19:00:46	112783/112783	---MCZ	200	added ('OK')	text/html	etag:W/%22a666747a129b4997af81127c5434422e%22	https://shop.dienquang.com/collections/den-suoi	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-suoi.html	(from https://shop.dienquang.com/)
19:00:46	124955/124955	---MCZ	200	added ('OK')	text/html	etag:W/%224c1e09ee055949089e112be09a63b5da%22	https://shop.dienquang.com/collections/den-sac-led-1	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-sac-led-1.html	(from https://shop.dienquang.com/)
19:00:47	150549/150549	---MCZ	200	added ('OK')	text/html	etag:W/%22b7aa9d6398d84f8b8c680d31cb664cbc%22	https://shop.dienquang.com/collections/o-cam-va-phich-cam	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/o-cam-va-phich-cam.html	(from https://shop.dienquang.com/)
19:00:47	114254/114254	---MCZ	200	added ('OK')	text/html	etag:W/%22ba6cd4b4efb84ef99b6c84e815ead6ff%22	https://shop.dienquang.com/collections/o-cam-xoay-90	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/o-cam-xoay-90.html	(from https://shop.dienquang.com/)
19:00:47	152980/152980	---MCZ	200	added ('OK')	text/html	etag:W/%2279c242f8710544049855d0dbdb34e49e%22	https://shop.dienquang.com/collections/o-cam	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/o-cam.html	(from https://shop.dienquang.com/)
19:00:48	153562/153562	---MCZ	200	added ('OK')	text/html	etag:W/%22e19b0c00d6724ac68ac112cdbb088ee3%22	https://shop.dienquang.com/collections/o-cam-dien-quang-eco	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/o-cam-dien-quang-eco.html	(from https://shop.dienquang.com/)
19:00:48	120991/120991	---MCZ	200	added ('OK')	text/html	etag:W/%223ce2f7dfcc1c40d3ba3cada279f7d748%22	https://shop.dienquang.com/collections/o-cam-csl	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/o-cam-csl.html	(from https://shop.dienquang.com/)
19:00:48	122047/122047	---MCZ	200	added ('OK')	text/html	etag:W/%227c551cde524c4ff9b8d7f4f786b4e031%22	https://shop.dienquang.com/collections/o-cam-du-lich	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/o-cam-du-lich.html	(from https://shop.dienquang.com/)
19:00:49	125152/125152	---MCZ	200	added ('OK')	text/html	etag:W/%227dbc0ac6d22c4942a408f45cfcf45020%22	https://shop.dienquang.com/collections/phich-cam	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/phich-cam.html	(from https://shop.dienquang.com/)
19:00:49	110653/110653	---MCZ	200	added ('OK')	text/html	etag:W/%22a70f40a7aff348e9a223109dd060ca15%22	https://shop.dienquang.com/collections/day-noi-dai	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/day-noi-dai.html	(from https://shop.dienquang.com/)
19:00:49	146598/146598	---MCZ	200	added ('OK')	text/html	etag:W/%22827426afda9a4d2d87ea54ceb6eaf668%22	https://shop.dienquang.com/collections/den-ban-va-den-ngu	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-ban-va-den-ngu.html	(from https://shop.dienquang.com/)
19:00:49	146222/146222	---MCZ	200	added ('OK')	text/html	etag:W/%22e0f9a5a0d97d488d904ec36bf5ff7f29%22	https://shop.dienquang.com/collections/den-ban	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-ban.html	(from https://shop.dienquang.com/)
19:00:50	130258/130258	---MCZ	200	added ('OK')	text/html	etag:W/%2225ab9e5de98f4bd395820cff30744b3b%22	https://shop.dienquang.com/collections/den-ban-led	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-ban-led.html	(from https://shop.dienquang.com/)
19:00:50	121348/121348	---MCZ	200	added ('OK')	text/html	etag:W/%229731bb8dfb7b4f51be5775480f6aaace%22	https://shop.dienquang.com/collections/den-ngu-cam-bien	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-ngu-cam-bien.html	(from https://shop.dienquang.com/)
19:00:50	146681/146681	---MCZ	200	added ('OK')	text/html	etag:W/%22649d55b818864ca0b3d09788886793f5%22	https://shop.dienquang.com/collections/den-trang-tri	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-trang-tri.html	(from https://shop.dienquang.com/)
19:00:51	117685/117685	---MCZ	200	added ('OK')	text/html	etag:W/%22329d4044fb98451a91889cfde4ad81f8%22	https://shop.dienquang.com/collections/led-nen	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/led-nen.html	(from https://shop.dienquang.com/)
19:00:51	127146/127146	---MCZ	200	added ('OK')	text/html	etag:W/%222b9b47b439da419a8acab7d6abf44363%22	https://shop.dienquang.com/collections/led-day	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/led-day.html	(from https://shop.dienquang.com/)
19:00:51	107321/107321	---MCZ	200	added ('OK')	text/html	etag:W/%224cef95d8565a4a679e6de2c2dd2098f9%22	https://shop.dienquang.com/collections/led-hat-tuong	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/led-hat-tuong.html	(from https://shop.dienquang.com/)
19:00:51	125549/125549	---MCZ	200	added ('OK')	text/html	etag:W/%22607d07677e1b479293c97365e71dd305%22	https://shop.dienquang.com/collections/den-ngu-trang-tri	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-ngu-trang-tri.html	(from https://shop.dienquang.com/)
19:00:52	134225/134225	---MCZ	200	added ('OK')	text/html	etag:W/%221b56ebb159ae4fefa910e298dd5087b6%22	https://shop.dienquang.com/collections/den-thuy-tinh	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-thuy-tinh.html	(from https://shop.dienquang.com/)
19:00:52	143178/143178	---MCZ	200	added ('OK')	text/html	etag:W/%226ab38e0a05be4a58aa213ea41506eacb%22	https://shop.dienquang.com/collections/vat-tu-den	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/vat-tu-den.html	(from https://shop.dienquang.com/)
19:00:52	146131/146131	---MCZ	200	added ('OK')	text/html	etag:W/%22da3251085160498c8785bdfb105e2cd8%22	https://shop.dienquang.com/collections/choa-den	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/choa-den.html	(from https://shop.dienquang.com/)
19:00:52	111940/111940	---MCZ	200	added ('OK')	text/html	etag:W/%223ef1df41331841b8ab8db327173607c7%22	https://shop.dienquang.com/collections/chuoi-den	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/chuoi-den.html	(from https://shop.dienquang.com/)
19:00:53	144365/144365	---MCZ	200	added ('OK')	text/html	etag:W/%220425461fd99f4250b14069c8246cd976%22	https://shop.dienquang.com/collections/ballast-tu	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/ballast-tu.html	(from https://shop.dienquang.com/)
19:00:53	143916/143916	---MCZ	200	added ('OK')	text/html	etag:W/%22e20434239f6748a7b874579e3ede575b%22	https://shop.dienquang.com/collections/ballast-dien-tu	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/ballast-dien-tu.html	(from https://shop.dienquang.com/)
19:00:53	106992/106992	---MCZ	200	added ('OK')	text/html	etag:W/%2262495a2ef9f44b5fb4d5711e0a2f0b34%22	https://shop.dienquang.com/collections/kich-dien	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/kich-dien.html	(from https://shop.dienquang.com/)
19:00:54	114090/114090	---MCZ	200	added ('OK')	text/html	etag:W/%2204b62bcaf0f4432b99db5afd6e8f07c2%22	https://shop.dienquang.com/collections/den-led-bulb-thong-minh-dien-quang-apollo	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/den-led-bulb-thong-minh-dien-quang-apollo.html	(from https://shop.dienquang.com/)
19:00:54	119216/119216	---MCZ	200	added ('OK')	text/html	etag:W/%22a2a0948da9d54f568ea30e15d5bc290f%22	https://shop.dienquang.com/collections/bo-den-led-downlight-thong-minh-dien-quang-apollo	D:/Phan%20mem/WinHTTrack/test/dienquang/dienquang/shop.dienquang.com/collections/bo-den-led-downlight-thong-minh-dien-quang-apollo.html	(from https://shop.dienquang.com/)
